,model_id,filepath,decoded,expert_coherence_score,turker_coherence_score,expert_relevance_score,turker_relevance_score,expert_consistency_score,turker_consistency_score,expert_fluency_score,turker_fluency_score,reference
1464,M8,cnndm/dailymail/stories/3785743303ddb8b594be7c449a37458b99e83812.story,steve bruce is adamant he can keep hull city in the barclays premier league . hull were the better side against southampton for the first 45 minutes . but a james ward-prowse penalty and late strike from graziano pelle meant they left with nothing .,2.3333333333333335,5.0,2.6666666666666665,5.0,5.0,4.0,5.0,4.0,"Steve Bruce adamant that Hull will avoid relegation from Premier League. Hull were beaten 2-0 by Southampton at St Marys on Saturday. Defeat leaves Hull in 17th just two points clear of the danger zone. Bruce wanted 10 wins at the start of the season, but Hull have just six.,Steve Bruce is attempting to keep his team, Hull City, in the Barclays Premiere League, in spite of their most recent loss to Southampton.  They have had more losses than he had hoped, but they are determined to remain positive.  Theyve won six games this year, and Bruce is hoping that ""nine or eight might be enough.""  Bruce believes their struggles stem from long-term injuries suffered by several of the players.,Steve Bruce remains optimistic about keeping Hull City in the Barclays Premier League even after several long term injuries to key players have led to struggles. Originally thinking a 10 win season would be sufficient, recent struggles have led him to hope that 8 or 9 wins will be enough."
1465,M8,cnndm/dailymail/stories/b255397ee863bd8faf9def57c0f76769153d905e.story,"james hayward had arrived at east midlands airport with his parents , phil , 44 , and hazel , 38 , with his brightly coloured toy - which fires sponge darts - packed in his hand luggage for their flight out to lanzarote . but security officers , who were described as 'over-zealous ' by the boy 's father , took exception to james 's harmless toy when it was picked up on the system 's x-ray machines . dad phil has labelled the security checks ' ludicrous ' and criticized how staff reacted in the situation .",3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,"James Hayward was flying with parents Phil and Hazel to Lanzarote. But X-ray machine picked out his nerf toy gun on security scan. Four-year-old was then patted down and forced to hand over toy. Airport insist they have offered to post the item back to boys home in Doncaster, South Yorkshire.,A four year old boy from Doncaster, South Yorkshire had his plastic nerf gun confiscated after being frisked by airport security at East Midlands airport. The boys father called the action ""ludicrous"", and in the end, the airport offered to mail the gun back to the boy.,A four-year-old boy has his toy gun confiscated by airport security due to it being a security risk."
1466,M8,cnndm/dailymail/stories/c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b.story,"everton manager roberto martinez was forced to defend another penalty fiasco at the club after ross barkley missed from the spot in their 1-0 win against burnley at goodison park . the untried barkley inexplicably took the 10th minute kick – awarded for a foul by david jones on aaron lennon – rather than leighton baines , who has scored 15 penalties from 16 attempts in the premier league . barkley 's effort is saved by burnley goalkeeper tom heaton at goodison park .",3.6666666666666665,5.0,4.0,5.0,5.0,4.0,5.0,4.0,"Everton defeated Burnley 1-0 at Goodison Park on Saturday. Kevin Mirallas scored the only goal of the game in the 29th minute. Ross Barkley had earlier missed a 10th-minute penalty. Leighton Baines has scored 15 penalties from 16 attempts this season.,The manager of everton had to defend against another penalty ordeal after a player missed a crucial aspect of their game the other day. It wasnt a big deal in the end, though.,When your team has a penalty kick, it is an axoim that you want to have your best player go for the score. But that is not what the Everton manager did recently, and reporters are peppering him for an explanation as to why he made such a strange decision."
1467,M8,cnndm/dailymail/stories/31114653cd606fd3f4b1035f98dedd71f8282cd2.story,"wales ' crunch euro 2016 qualifier with belgium declared a 33,000 sell-out . the top two sides in group b meet at the cardiff city stadium on june 12 with wales in their best position to qualify for a major tournament since the 1958 world cup finals in sweden . belgium and wales both have 11 points from five games with marc wilmots ' side - ranked fourth in the world .",4.666666666666667,5.0,4.333333333333333,4.0,5.0,4.0,5.0,4.0,"Wales Euro 2016 qualifier with Belgium has been declared a sell-out. Gareth Bale and Co currently top the Group B table on goal difference. Belgium and Wales both on 11 points ahead of clash.,The Wales Crunch Euro 2016 qualifier is sold out. The Wales team prefers to play at the Cardiff Stadium over the Millennium Stadium. This is echoed by Gareth Bale.,The top two sides from group b will meet at the Cardiff City stadium where it will be a 33,000 sellout."
1468,M8,cnndm/dailymail/stories/207df192edc1836250b69d1bc5b9e6a38206eb78.story,"finnish researchers compared the weight and height of more than 12,000 healthy two year old with records on antibiotic prescription . by two years-old , one in five boys and one in ten girls was overweight or obese .",4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,"Researchers claimed antibiotics could be  contributing to obesity epidemic. Their large-scale study was published in the respected Pediatrics journal. It found one third of 10 to 11-year-olds in England are overweight or obese. Children who took antibiotics as babies were more likely to be overweight.,Why are there so many fat kids? Research now indicates that the over use of certain anti-biotics may be the reason why.,A new study has found that antibiotics given to babies may contribute to obesity. The study did not determine the cause of this phenomenon. It might be that the antibiotics are killing bacteria that help to break down food."
1469,M8,cnndm/dailymail/stories/b5925c1a02fa9a8f6b1d5ad764c19a732deac0df.story,"new zealander tim weston was on holiday in puerto vallarta with his wife when he saw the alarming sight . the large croc calmly moving through the marina in the tourist hotspot of puerto vallarta , in mexico , with a black dog wearing a red collar lifeless in its mouth . mr weston told daily mail australia the dog belonged to the local bike shop 's owner .",4.333333333333333,3.0,4.333333333333333,5.0,5.0,4.0,4.666666666666667,3.0,"A local bike shop owners dog was snatched by a crocodile. The crocodile was swimming through Puerto Vallarta marina, in Mexico. New Zealander Tim Weston was on holiday and saw the bizarre sight. A video of the dog in the crocs jaws has been viewed half a million times.,A dog was being attacked by a large crocodile while bystanders watched from afar. The animal latched onto the dog for hours and someone made a video posted online,A video of a crocodile holding a dead pet dog in its jaw has gone viral.  The dead pet was filmed by a tourist from New Zealand.  Crocodiles are a common occurance on the Puerto Vallarta Mexican Beach where this was filmed.  Social media users are expressing disdain at the event."
1470,M8,cnndm/cnn/stories/c05bda9b387ec8ae43803170b6f59b4b82505db9.story,"yazidis are of kurdish descent , and their religion is considered a pre-islamic sect that draws from christianity , judaism and zoroastrianism . isis ' conquest of the town of sinjar , in particular , provoked a major humanitarian crisis .",1.6666666666666667,4.0,1.6666666666666667,5.0,5.0,5.0,5.0,4.0,"Most of those released were women and children. Freed Yazidis sent to capital of Iraqs Kurdish region.,Iraq has had to deal with several groups ofmilitaints over the last year including the sunni and ISIS. The groups have slaughtered innocent people and other countries got involved.,On Wednesday, ISIS released more than 200 yazidis, mostly women, children and the elderly. It was not clear why ISIS chose to release them at this time."
1471,M8,cnndm/cnn/stories/bcdb32ae644040a721da880fff9c1d502048cd8b.story,"holland america line said two guests were found dead inside their stateroom on the ship . the ship left tampa , florida , on march 29 on a 14-day southern caribbean cruise . it 's currently in san juan , puerto rico .",4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,"Holland America says two passengers died in an apparent murder-suicide. ""The cabin was immediately secured and the authorities were notified,"" cruise line says. The FBI is investigating the deaths; the ship is in San Juan, Puerto Rico.,Two passengers on a cruise ship in Puerto Rico were found dead in what is believed to be a murder-suicide. Efrain Santiago, Puerto Rico Port Authority spokesman, said that the cleaning crew had found the bodies after knocking on cabin door.,2 Holland American cruise passengers were found dead on board their ship which was docked in Puerto Rico at the time. According to FBI investigators the deaths appear to be a murder suicide. The passengers were discovered during a routine cleaning service performed by staff."
1472,M8,cnndm/dailymail/stories/f26d8400ae49b90d109c165d0f44b8f6ca253c08.story,chelsea have made an offer for fc tokyo 's 22-year-old yoshinori muto . the japan international has played for the j-league side since 2013 . chelsea 's interest in muto is not connected to the £200million deal they signed with japanese company yokohama rubber in february .,3.6666666666666665,3.4,3.3333333333333335,3.8,5.0,3.8,5.0,3.4,"Naoki Ogane says that Chelsea have made an offer for Yoshinori Muto. The 22-year-old forward has one goal in 11 games for Japan. Muto admits that it is an honour to receive an offer from the Blues. Chelsea have signed a £200m sponsorship deal with Yokohama Rubber. Muto graduated from university with an economics degree two weeks ago. He would become the first Japanese player to sign for Chelsea.,Chelsea have shown interest have have made an offer to recruit forward Yoshinori Muto from Fc Tokyo.,Chelsea offered Yoshinori Muto from fc Tokyo a spot on the team with Vitesse Arnhem.  The team claims their interest in Muto has nothing to do with the #200 million sponsorship deal with the Japanese Company Yokohama Rubber.  Muto, who just graduated from the University of Tokyo with an economics degree a few weeks ago, may be the first Japanese player for Chelsea if he decides to move to West London.  Muto says he is honored to receive the offer, but he hasnt made a decision yet."
1473,M8,cnndm/dailymail/stories/1747dcd6a007ee97954b6b10cde549bf82f6a4eb.story,"the fast-casual chain will work with the postmates app to begin offering delivery for online and mobile orders in 67 cities . but mexican food fans should know that the restaurant plans to add a nine per cent service charge . chipotle is thought to have turned down previous offers of collaboration with third-party delivery services - but has now given postmates the green light , new york daily news reports .",3.6666666666666665,3.0,4.0,4.0,5.0,4.0,5.0,4.0,"Mexican restaurant has decided to tap into $70 billion food delivery market. Fast-casual chain will work with the Postmates app to allow mobile orders. App works in similar way to Uber, using hired drivers to deliver the food. But the chain will add a 9% service charge - on top of Postmates $5 rate.,Chipotle continues to dominate the fast casual market despite having controversy related to food borne illness impact profits. Chipotle has recently expanded its ability to generate profits by teaming up with third party delivery services, which currently account for 70 billion dollars of profit. Chipotle has initially rolled out delivery in 67 cities across the nation.,Chipotle will now be available for delivery with the Postmates app. Online and mobile orders will be available in 67 cities."
1474,M8,cnndm/dailymail/stories/03e271b4305517e02c9ead82d57327d32b99102e.story,"serena williams said her struggle to beat sara errani in the fed cup play-off . world no 1 williams eventually prevailed 4-6 7-6 ( 3 ) 6-3 against italian sara errani . williams , 33 , won her 19th singles grand slam at the australian open .",2.3333333333333335,5.0,3.3333333333333335,5.0,4.666666666666667,4.0,4.666666666666667,4.0,"Serena Williams struggled to beat Sara Errani during  Fed Cup clash. World No 1 Williams eventually defeated Errani 4-6 7-6(3) 6-3. Williams lost doubles match alongside Alison Riske 6-0 6-3.,Serena Williams recently defeated Sara Errani on clay. Williams stated that she must remain alert and ready. Williams is now 33 and she seeks to win all the majors.,Serena Williams had a rough game earlier this week with weather conditions. Other players had a difficult day too and her being defeated is seen as something unusual."
1475,M8,cnndm/dailymail/stories/46609841ffd23e9c22d1507edf7b176ecc4d834f.story,patrick kluivert has made a winning start in world cup qualifying as coach of curacao . the caribbean island team advanced to the second qualifying round in concacaf . patrick kluivert has helped curacao progress to the next stage of 2018 world cup qualification .,2.0,5.0,3.6666666666666665,4.0,5.0,4.0,5.0,5.0,"Curacao have advanced to the second qualifying round for 2018 World Cup. Patrick Kluiverts side won 4-3 on aggregate to set up match against Cuba. Curacao will face Cuba in next round on June 8 and 16.,Assistant coach Patrick Kluivert qualified for coach of Curacao.  He helped his team advance to the next round of the 2018 World Cup qualifiers.  He previously worked with Louis Van Gaal at the 2014 World Cup.  Kluivert, who has relatives descending from Curacoa lost at the World Cup in 1998 as a player.,Under the lead of coach Patrick Kluivert the Curacao soccer club has enjoyed much recent success. On Tuesday the club made it in to the second round of world cup qualifications."
1476,M8,cnndm/dailymail/stories/d296270ab4a4cf20f2d9c1aae7514687806f2b35.story,"the custom-built boeing 747 is believed to have cost its ultra-wealthy owner £400million after it was customised to fit his specifications exactly over a three-year period . the jumbo jet would normally carry as many as 600 passengers - but this version was built for just a single tycoon , although he will be able to fit dozens of guests .",4.0,4.4,4.0,4.6,5.0,4.0,5.0,4.4,"Boeing 747 can normally hold up to 600 people but this model was customised for a single ultra-wealthy tycoon. Digital images show how the interior is as luxurious as an expensive hotel room despite space constraints. The jumbo jet contains a master bedroom, aeroloft with added sleeping space, and a large dining room. It is also kitted out for business with a conference room and office so the owner is never out of touch with work.,An airline is shown with its many ammentities including large beds, armchairs, etc. It has many rooms and is known as one of the luxiourious ways to fly.,A mystery billionaire has converted a jet into a home with an included restaurant. The jet is among the most luxurious ever created."
1477,M8,cnndm/dailymail/stories/8e6c8aec6808f66ed0342e128a4e146f3ecd627d.story,"kaitlyn granado , 24 , was arrested on monday amid claims she had sex with pupil , 15 , in her car on consecutive nights in january . the teen claims the sexual relationship took place in her car late at night on january 18 and 19 across the road from another school in dallas . now she has been arrested again after another pupil , also accused granado of having sex with him on two consecutive nights in january this year .",2.3333333333333335,1.0,2.6666666666666665,1.0,1.6666666666666667,1.0,5.0,1.0,"Kaitlyn Granado, 24, first arrested March 19 for relationship with boy, 15. Admitting kissing and letting him touch her and was released on bail. Officers quizzed another 15-year-old on March 24 over second relationship. Granado arrested again amid claims she had sex with second boy in car.,Texas math teacher Kaitlyn Granado is accused of having sex with her student, 15, in her car for a month. She has been arrested and will be released with $50,000 bail.,Teacher Kaitlyn Granado was arrested for having repeated sexual relations with one of her under-aged students just one month after allowing another student to have inappropriate contact with her, for which she was previously suspended and placed on administrative leave.  Police have investigated and discovered that she may have been involved in an inappropriate relationship with yet another student at the school that she teaches at."
1478,M8,cnndm/cnn/stories/e2bccd4dec93c9bb7b327827dae004c2d494ec31.story,`` space invaders '' is the founder of the new japan pro wrestling organization . inoki has appeared in the u.s.-based wwe -- which describes him as `` among the most respected men in sports-entertainment '' .,1.3333333333333333,3.6,1.0,4.2,1.0,4.2,1.3333333333333333,3.8,"Japans top military official earnestly revealed that the countrys Self Defense Force (SDF) had never encountered a UFO. Celebrity politician and former wrestler Antonio Inoki had posed a question concerning extraterrestrials to a government committee.,Defense Minister Gen Nakatani reports he has not seen any ufos from space in regard to the ""Space Invaders"" video game created in Japan.,Former professional wrestler Antonio Inoki recently tried to open up a conversation about UFOs with Japans government. The government denied any known knowledge of the existence of aliens."
1479,M8,cnndm/dailymail/stories/b1f6faac3f406edca1e0cad8cce1319c83e62605.story,"luigi costa , 71 , is accused of killing his elderly neighbour terrence freebody in the dining room of his home on mugga way in red hill , canberra in july 2012 . forensic psychiatrist professor paul mullen examined costa after the attack and believes there was evidence of the accused 's state of mind declining in the lead-up to the incident and also during the event . professor mullin told the court that the triple 0 calls which costa made ' almost certainly ' during the incident proved that his mood fluctuated from ' moment to moment ' .",4.666666666666667,4.0,4.333333333333333,2.0,5.0,5.0,5.0,4.0,"Luigi Costa, 71, is accused of killing his neighbour Terrence Freebody. Costa allegedly stomped on his head, cut his throat and stabbed him multiple times in Freebodys dining room in Red Hill, Canberra on July 2012. Experts says Costa suffered from dementia and alcohol abuse at the time. He also said there were signs of Costas decline in the lead-up to incident.,The accused man may have been suffering from dementia and alcohol abuse during his 2012 murder. He has been accused of stomping and cutting his neighbor, killing him. He has also been accused of faking diagnoses and an ailing memory.,Terrence Freebody was brutally murdered in his home in Red HIll, Canberra in July 2012. His assailant, Luigi Costa, is 71 years old and has been found by a forensic psychiatrist professor as having a deteriorating state of mind preceeding and during the attack."
1480,M8,cnndm/dailymail/stories/9afda3cde191a883d8c166ceb5765eb53205d8f4.story,alexis sanchez has scored 19 goals so far this season . arsene wenger believes the way sanchez has adapted so quickly to a change in environment proves he is one of the best around . sanchez has made an instant impact in english football .,3.0,4.0,2.6666666666666665,3.6,5.0,4.2,5.0,4.0,"Alexis Sanchez had offers from several clubs when he left Barcelona last summer, including Arsenal and Liverpool. He chose to join Arsenal in a decision that delighted boss Arsene Wenger. Sanchez has made an instant impact in English football and has scored 19 goals for the Gunners so far this season. Arsenal face Liverpool in the Premier League on Saturday as the two sides compete for a top-four finish.,Luis Suarez the famous chilean striker has departed Barcelona FC and is currently being courted by teams in the Barclays Premier League. Manchester United is the most likely landing spot for the famous Chilean striker who has scored hundreds of goals throughout his famous career. Negotiations between interested parties are ongoing and a decision is expected to be heard in the coming weeks.,An impressive english football player is being scouted out by several teams that hope to have him on their team. These bidding wars are intense and the player still has yet to make a decision."
1481,M8,cnndm/dailymail/stories/0783c68a744df6afa009d16e72709f2b4d90dea1.story,usain bolt will compete at the relay championship on may 2 and 3 as part of the jamaican team . the six-time olympic gold medallist will compete at the relay championship on may 2 . bolt insists he always does ' his best to make his country proud ' .,2.3333333333333335,4.0,4.333333333333333,4.0,5.0,5.0,5.0,4.0,"Usain Bolt will compete at the IAAF/BTC World Relays on May 2-3. Six-time Olympic gold medalist says hes fit, healthy and ready to run. Bolt was part of the Jamaica team that won gold at London 2012.,A jamaican athlete is going to compete in a large race in the bahamas. The man is ready to go and hopes to mae his country proud.,World Champion runner Usain Bolt, will join the Jamaican relay team on May 2nd and 3rd for the world relays taking place in Bahamas. The JAAA general secretary expressed happiness and pleasure at the inclusion of Bolt for the relay team and excitement at the teams prospects for the event. Bolt expressed excitement to be part of the team and to be involved in the atmosphere of the event."
1482,M8,cnndm/dailymail/stories/4f3b35b540ba05f0f82d71a694ec23dde4dc3e01.story,"at least three people poured gasoline on a car that stopped to fill up at a 76 station in south los angeles around 12:15am on saturday . the driver of the car , who has not been identified , said he got into an argument with the suspects while he was pumping gas at a 76 station early on saturday morning and set the vehicle on fire . the man 's grandmother said the fire was lit after the suspects attempted to carjack her grandson , abc 7 reported .",4.333333333333333,4.4,4.0,4.0,4.666666666666667,3.6,4.666666666666667,4.0,"Gang of at least three poured gasoline on a car at South LA gas station. Before the fire was started, the gang attempted to rob the driver of his car. Two people were inside white Dodge Charger when it went up in flames. No one was hurt and LA Fire Department is investigating crime as arson.,After an argument at a 76 gas station occurred, a group of three people poured gas on another car which had stopped to fill up their tank. The driver of the car that was lit on fire said the argument took place while he was pumping his gas. At the time the car was lit on fire, there were two passengers inside.,The Los Angeles County Fire Department is investigating an incident that occurred on Saturday at a 76 Station in South Los Angeles.  A gang of three people attempted to carjack a vehicle as the driver was pumping gas and two passengers remained in the car.  An argument ensued and the gang covered the vehicle and lit it on fire.  No one was hurt but the vehicle was ruined.  The suspects remain at large."
1483,M8,cnndm/dailymail/stories/cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365.story,"new zealand police are appealing to the public to help identify a man who robbed a christchurch dairy wearing a ' distinctive ' cartoon mask . the offender , snapped on security footage in a fluoro orange sweatshirt and oversized mask , is described as being ' very tall ' . he made off with the dairy 's till and about $ 1500 in cash on saturday .",4.333333333333333,3.0,4.0,3.0,5.0,4.0,5.0,3.0,"Police were called to a dairy in east Christchurch after reports of a robbery. Man in a distinctive cartoon mask demanded cash from owners daughter. Police are appealing to the public for help in identifying the offender.,A masked man robbed a dairy in Christchurch on Saturday afternoon, and police are asking for help in identifying him. They are describing him as very tall. He was caught on camera in a bright orange sweatshirt and a cartoon mask.,Police stated that a man who robbed a Christchurch Dairy in a unique cartoon mask remained at large. There was no reported weapon, but the police are asking anyone with information to come forward."
1484,M8,cnndm/dailymail/stories/e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9.story,"'rich' , who lives in humpty doo , northern territory , detailed his dream girl on gumtree . the 31-year-old 's advertisement included a list of requirements in his potential partner , and his potential partner would ' receive lots of benefits ' . rich ' promised ' all reasonable offers will be considered ' .",3.6666666666666665,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"Man posted advertisement seeking girlfriend/wife on Gumtree. Rich, 31, says potential partner would be showered with gifts and benefits. Post says the lucky girl would a gym membership, phone, laptop and car. Previous applicants need NOT apply (NO exs) the advertisement says.,A man in Humpty Doo, Northern Territory put out an ad online to find his dreamgirl promising that all resonable offers will be considered by the 31 year old self proclaimed rich, well endowed man.,A young man posts an advertisement searching for love and posting requirements on what he is looking for."
1485,M8,cnndm/dailymail/stories/97bbda7ec22a736cd174b51513c72a6372d13d35.story,"13 letters were expected to bring in anywhere from $ 300,000 to $ 600,000 . the letters had beamed from atop yankee stadium near grand concourse in 1976 , the year before jackson joined the team . the 68-year-old yankee said he wanted ' a new generation to own and enjoy this icon of the yankees and new york city ' .",3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,"The Yankee Stadium signage was bought by Hall of Famer Reggie Jackson when the stadium was shuttered in 2008 for an undisclosed sum. Before the auction, Jackson had promised to fly out himself to see the letters at the winners home.,The once iconic and attractive pack of 13 letters that was placed at the Yankee stadium in 1976 and later removed in 2008 was unexpectedly not favorably considered at the Sothebys auction when the 68 year old owner of the letters attempted to transfer its ownership to a member the younger populace. Thus, when the minimum estimate of $300,000 was not met, a further attempt was made by a former player of the Yankees to personally visit the new owner as an incentive.,Despite promises from current owner Reggie Jackson to fly them out to the winners home personally, the 10-foot-tall letters that once adorned Yankee Stadium were not sold on at a recent Sothebys auction. They were expected to bring up to $600,000, but the only bid came from a Sothebys employee for $260,000 in an effort to get the bidding started."
1486,M8,cnndm/dailymail/stories/0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b.story,"john peacock has named his squad for next month 's uefa european under-17 championship in bulgaria . the young lions are the defending champions , having beaten holland on penalties in the final last year . they have been placed in group d alongside holland , italy and the republic of ireland .",4.333333333333333,5.0,4.333333333333333,5.0,5.0,5.0,5.0,4.0,"England are reigning champions having beaten Holland in last years final. The Young Lions have been placed in Group D of the tournament. England will compete against Holland, Italy and the Republic of Ireland.,A winning team has qualified to move forward after many players after performed well. The tram consists of players from a premier league and some have never been called before this.,England coach John Peacock has announced that his squad will perform in next months UEFA European in Bulgaria."
1487,M8,cnndm/dailymail/stories/632cfdb03aacd90a34a470f6a70b47eee62ec5f0.story,serge gnabry says he is feeling ' better and better ' all the time . the 19-year-old midfielder impressed for the gunners last season . but his progress has been stunted by a serious knee injury .,3.6666666666666665,1.0,4.0,2.0,5.0,3.0,5.0,1.0,"Serge Gnabry impressed for Arsenal last season before suffering injury. Midfielder has been out for more than a year after with serious knee injury. Gnabry played 90 minutes for Arsenal development squad on Monday. Germany Under 21 international says he is feeling better and better.,Gnabry believes he is feeling better all the time. He has been recovering from serious knee injury. The player has stated that he is now very much looking forward to the future matchups.,19 year old Serge Gnabry feeling better after suffering a serious knee injury playing for the gunners last season."
1488,M8,cnndm/dailymail/stories/c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5.story,"graduate jacob phillips , 23 , plunged down the cliff when he leapt over a fence in the dark . mr phillips , 23 , was found dead at the end of the disused northern promenade , a rocky area at the base of the cliff .",3.6666666666666665,4.0,3.3333333333333335,4.0,5.0,4.0,5.0,3.0,"Jacob Phillips plunged down cliff after leaping over a fence in the dark. Got out of the taxi to use an ATM before running away, inquest heard.,Jacob Phillips fell to his death after trying to rip off a taxi driver. The man ran from the taxi and fell down a cliff after jumping over a fence to escape.,A university grad has been found dead after a misadventure with a taxi and some friends. Apparently the young men were running away after stiffing a cabbie, but the student fell down and never got up."
1489,M8,cnndm/dailymail/stories/2a48112ddee712f2364f128076cb2db555a043b1.story,esteban cambiasso has won all the major european competitions a player can during his illustrious career . the foxes are currently seven points adrift at the bottom of the premier league . cambiasso refuses to give up and admits that keeping leicester city up will feel like winning a trophy . cambiasso had an illustrious career at inter milan .,2.0,3.0,3.3333333333333335,3.0,5.0,3.0,4.666666666666667,2.0,"Esteban Cambiasso says saving Leicester will feel like winning a trophy. The Argentinian has become a key player for Nigel Pearsons side. Leicester are currently seven points adrift at the bottom of the table.,Only the best teams can stay in the Premier league, and the Leicester club is right at the edger of relegation. Just a handful of games remain and the coach, Cambiasso, says he thinks that avoiding relegation would be just as good as winning top-place trophy.,Esteban Cambiasso hoping to keep Leicester in the Premier League. Cambiasso feels it will be like winning a trophy."
1490,M8,cnndm/dailymail/stories/7cba80e83b222801fed8d6f96e8c0aa381c54b28.story,"swedish international lindegaard posted a link to beqiri 's instagram account with the message : ' day off with my sunshine @ missebeqiri # cheshire # manchester ' . danish beauty , who has albanian roots , regularly posts pictures while she 's modelling at work . lindegaard and beqiri have been dating since 2012 .",3.6666666666666665,3.0,3.6666666666666665,4.0,1.6666666666666667,4.0,4.333333333333333,3.0,"Anders Lindegaard posted Instagram photo with model wife Misse Beqiri. The Man Utd goalkeeper tied the knot with Beqiri last year. Lindegaard is third-choice keeper at Old Trafford under Louis van Gaal.,Anders Ligaard has married Misse Beqiri. The two have a son together. Ligaard is a United goalkeeper while Beqiri is a Instagram model.,A player who is quite successful in manchester showed off a picture of his wife and child online. He is possibly going to be switched when the clubs can agree on pricing."
1491,M8,cnndm/cnn/stories/5139ccfabee55ddb83e7937f5802c0a67aee8975.story,the incident occurred in international airspace north of poland . the u.s. crew believed the russian pilot 's actions were `` unsafe and unprofessional due to the aggressive maneuvers it performed in close proximity to their aircraft and its high rate of speed '' .,1.6666666666666667,3.0,1.6666666666666667,4.0,5.0,4.0,5.0,3.0,"The incident occurred on April 7 north of Poland in the Baltic Sea. U.S. says plane was in international airspace. Russia says it had transponder turned off and was flying toward Russia.,The USA has been in talks with Moscow regarding the interception of a US plane by a Russian fighter. The incident occurred north of Poland in international airspace. Russia and the US come into aircraft contact often.,Earlier this week, a Russian fighter jet made unsafe and unprofessional moves when intercepting a US reconnaissance plane. The pentagon has since complained to the Russian military."
1492,M8,cnndm/dailymail/stories/d83b82a9cd504218e604616be3f3c3928e3428b8.story,thierry henry has criticised arsenal 's recent dealings in the transfer window . the frenchman believes arsenal need to buy four players in the summer . sky sports pundit thierry henry questioned whether arsenal can win the title .,4.333333333333333,3.0,4.333333333333333,4.0,5.0,3.0,5.0,2.0,"Thierry Henry hit out at Arsenal striker Olivier Giroud after Chelsea draw. The Sky Sports pundit does not believe Giroud can lead side to glory. Arsenal need four top quality stars to challenge for Premier League title. Henrys former side drew 0-0 with Chelsea at the Emirates Stadium.,Thierry Henry has nudged Arsenals management to get top players. Henry also explicitly mentioned other players that may result in losses. Henry believes more must be done to win the league.,Frenchman, Henry believes that Arsenal needs to hire 4 new players if they want to win next year."
1493,M8,cnndm/dailymail/stories/0f0789390d67698283cc87b2e046b5c5cd77edb7.story,"queen 's guard slipped and fell on a manhole cover during the popular changing of the guard at buckingham palace last week . he lost his footing and slid sideways , knocking his bearskin on the side of the box and dropping his rifle . the guard , wearing full regalia , falls heavily to the floor still clutching his rifle following the slip .",3.0,4.0,4.333333333333333,5.0,4.666666666666667,5.0,5.0,4.0,"Buckingham Palace guard slipped and fell in front of hundreds of tourists. Thought to have stumbled on manhole cover during Changing of the Guard. Embarrassed young soldier ended up on the floor still clutching his rifle. Unfortunately for him the entire incident was caught on tourists camera.,A Buckingham palace guard was left mortified after slipping and falling over a manhole cover in front of tourists.,A guard in front of Buckingham palance was filmed falling into a manhole while others were laughing. A person discussed their experience with the story and many empathized with the experience."
1494,M8,cnndm/dailymail/stories/6721edf88c95f480a4db2c63649dbb03736aeadf.story,"ian guffick asked pupils to make changes to the national curriculum . the 31-year-old also altered a number of the pupil 's exam answers . after the suspected breach of exam rules , school officials were tipped off .",3.3333333333333335,4.4,3.6666666666666665,4.0,5.0,3.6,5.0,4.4,"Ian Guffick, 31, allowed pupils to make changes outside exam conditions. He also made changes to the pupils work before the papers were sent off. Probe was launched after officials were tipped off he breached exam rules. A disciplinary panel has now banned Guffick from teaching for two years.,One teacher got banned for letting his classroom children cheat on an exam, this caused a huge ordeal at the school. The teacher was banned from the school for 2 years and cant come back. The teachers actions impacted the school on a multitude of ways.,Teacher, Ian Guffick, asked students to change exam answers and is being banned from his classroom."
1495,M8,cnndm/dailymail/stories/051db270afc32571a08c15124330efe89d80fea8.story,"an fbi agent 's sniper rifle was ripped out of his car 's window and stolen from a salt lake city hotel parking lot . the gun was inside a hard rifle case and was ' secured properly ' to a truck safe with padlocks and chains while the car was parked at the marriott springhill suites . police believe the thief stole the rifle by breaking the rear right passenger-side window , tying a rope around the rifle case 's handle or a cable lock , and using the momentum from another vehicle to then break the case 's handle free from the lock .",4.333333333333333,4.0,4.333333333333333,4.0,5.0,3.0,5.0,3.0,"Rifle was stolen overnight while agents car was parked at a Salt Lake City hotel across the street from the states FBI office. Gun was secured properly in a case and truck safe with padlocks and chains. Police believe thief tied a rope around the case and used another car to break the handle off by ripping the case through the cars window. Agents stolen backpack and gear bags were recovered at a nearby hotel, but the gun has not been found.,A thief stole a FBI agents rifle right out of the agents car window days before President Obama made a visit to Utah.,A rifle was stolen from an FBI agents vehicle in Salt Lake City, Utah shortly before the arrival of President Obama to Utah. The rifle was taken from the agents locked and parked car, outside a Marriott Springhill Suites. The thief removed the entire passenger side window from the car in order to get to the rifle."
