,model_id,filepath,decoded,expert_coherence_score,turker_coherence_score,expert_relevance_score,turker_relevance_score,expert_consistency_score,turker_consistency_score,expert_fluency_score,turker_fluency_score,reference
360,M11,cnndm/dailymail/stories/8bc8f134bc3ceaeec0df8f29e96e13d319717ab8.story,"barcelona president josep maria bartomeu insists the la liga leaders have no plans to replace luis enrique . the 44-year-old took charge of the club last summer , signing a two-year-deal . the barcelona president is only six games away from winning the title . luis suarez scored the scoring for barcelona after just one minute against valencia . suarez has been replaced in the summer . the barca president says the club are ` very happy ' with him .",1.6666666666666667,5.0,3.0,5.0,2.3333333333333335,5.0,5.0,5.0,"Barcelona president Josep Bartomeu says the club are happy with Enrique. Barca are currently top of La Liga and closing in on the league title. Enriques future at the club has been speculated over the season.,Barcelonas new coach Luis Enrique has his team only six games away from a title. The club president is very pleased with him and has no plans to look elsewhere for a new manager.,Rumors have circulated that Barcelona Club President, Luis Enrique, will be replaced this summer.  However, Barcelona Club president, Josep Maria Bartomeu claims to be ""very happy"" with Enrique.  Enrique has been manager since last summer.  Bartemou stated that ""he has a contract until 2016 and we are very happy with him because Barcelona are one of the few clubs in the world that are going into the final stretch of the season still capable of winning three trophies."""
361,M11,cnndm/cnn/stories/4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1.story,"north pacific gray whale has earned a spot in the record for the longest migration of a mammal ever recorded . the whale , named varvara , swam nearly 14,000 miles from the guinness worlds records . the record was set by a whale whale whale that swam a mere 10,190-mile round trip . the north coast of mexico is russian for `` barbara '' '' .",1.3333333333333333,4.0,2.3333333333333335,3.8,1.3333333333333333,3.0,1.0,3.8,"The whale, Varvara, swam a round trip from Russia to Mexico, nearly 14,000 miles. The previous record was set by a humpback whale that migrated more than 10,000 miles.,A record for the longest distance migration of a mammal was shattered recently by a north pacific gray whale. The whale made a trip of 14,000 miles.,The longest mammalian migration was just recorded by a pacific gray whale. It swam over 14,000 miles in the process. There are only about 150 gray whales known."
362,M11,cnndm/dailymail/stories/b255397ee863bd8faf9def57c0f76769153d905e.story,james hayward had his toy gun confiscated at east midlands airport . the boy was frisked by airport security and then forced to hand over his plastic nerf gun . security officers described as ` over-zealous ' by the boy 's father . he took exception to james 's harmless toy when it was picked up on the system 's x-ray machines . he has labelled the security checks ` ludicrous ' and said staff reacted in the situation .,3.3333333333333335,4.4,4.666666666666667,4.4,4.666666666666667,4.8,5.0,4.2,"James Hayward was flying with parents Phil and Hazel to Lanzarote. But X-ray machine picked out his nerf toy gun on security scan. Four-year-old was then patted down and forced to hand over toy. Airport insist they have offered to post the item back to boys home in Doncaster, South Yorkshire.,A four year old boy from Doncaster, South Yorkshire had his plastic nerf gun confiscated after being frisked by airport security at East Midlands airport. The boys father called the action ""ludicrous"", and in the end, the airport offered to mail the gun back to the boy.,A four-year-old boy has his toy gun confiscated by airport security due to it being a security risk."
363,M11,cnndm/dailymail/stories/1749a22e2b6facaa057213cb9b33261b319bbd2b.story,jamie carragher says brendan rodgers is still the right man to lead liverpool forward . the former liverpool defender has been questioned after a third straight season . the reds are seven points behind fourth placed manchester city with a game in hand . brendan rodgers ' future at anfield has been been questioned .,3.3333333333333335,3.0,4.0,4.0,5.0,3.0,5.0,4.0,"Jamie Carragher believes Brendan Rodgers is the right man for Liverpool. Rodgers under pressure after a third straight season without a trophy. Liverpool are also on course to finish outside the top four this season. Carragher received a Beacon Award for his community work on Tuesday.,Brendan Rodgers is still believed to be the right man to lead Liverpool. His losses or lack of wins shouldnt be determined by one game.,Carragher still puts his stock in Brendan Rodgers to lead Liverpool. This season yielded no trophies. Liverpool were defeated by Aston Villa in a semi final loss."
364,M11,cnndm/dailymail/stories/6f027d030f9ca86446dc893f1d10ced4c9a3561f.story,jordan henderson is set to sign a new long-term contract at anfield . the club 's vice-captain had 14 months remaining on his current contract . henderson is the third major player in liverpool 's fa cup . the fa cup fourth round . raheem sterling is expected to return to liverpool in the summer .,1.6666666666666667,3.8,3.0,3.8,3.6666666666666665,4.4,2.3333333333333335,3.4,"Jordan Henderson is set to sign an improved deal with Liverpool. The 24-year-old midfielder has 14 months left on his current contract. Henderson could replace Steven Gerrard as club captain this summer. Liverpool will resume talks with Raheem Sterling at the end of the season.,A player has signed onto a new contract with another team which is set to start in 2020. The player has shown to be quite impressive over the years and replaced a veteran last year.,Jordan Henderson was heroic for Liverpool with a newly-signed contract. He has improved immensely over the years. He could very well replace Gerrard as team captain soon."
365,M11,cnndm/dailymail/stories/c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b.story,ross barkley missed from the spot in their 1-0 win against burnley . roberto martinez has scored 15 penalties from 16 attempts in the premier league . the roberto martinez says barkley is in his rights to request penalty-taking .,1.3333333333333333,4.0,3.0,4.0,1.0,4.0,4.666666666666667,3.0,"Everton defeated Burnley 1-0 at Goodison Park on Saturday. Kevin Mirallas scored the only goal of the game in the 29th minute. Ross Barkley had earlier missed a 10th-minute penalty. Leighton Baines has scored 15 penalties from 16 attempts this season.,The manager of everton had to defend against another penalty ordeal after a player missed a crucial aspect of their game the other day. It wasnt a big deal in the end, though.,When your team has a penalty kick, it is an axoim that you want to have your best player go for the score. But that is not what the Everton manager did recently, and reporters are peppering him for an explanation as to why he made such a strange decision."
366,M11,cnndm/cnn/stories/88c2481234e763c9bbc68d0ab1be1d2375c1349a.story,"michael barnett captured the fire on interstate 30 just northeast of dallas . the antebellum singer hillary scott , co-lead singer for the band . the band 's two other members , charles kelley and dave haywood were not traveling on the bus . the tour manager says he did n't know what he was about to see . the bus is set to perform at the 50th academy of country music awards .",2.0,3.0,2.0,3.0,2.3333333333333335,2.8,2.6666666666666665,3.6,"Country band Lady Antebellums bus caught fire Thursday on a Texas freeway. A CNN iReporter captured the dramatic scene on video. Singer Hillary Scott shared a pic of the charred bus on Instagram.,Michael Barnett captured startling video of Lady Antebellum singer Hillary Scotts tour bus catching fire on a Texas freeway. No one on board was injured.,Country music band Lady Antebellums tour bus went up in flames on Thursday morning on a freeway northeast of Dallas. Luckily, everyone on the bus, including lead singer Hillary Scott, had evacuated the bus before it caught fire."
367,M11,cnndm/dailymail/stories/6c1341bedf92a304318545fbf1aad88651de7909.story,harry kane has broken through into the first team . the video has been released ahead of the awards . the pfa player has been nominated for the tottenham in the season . the tottenham striker is nominated for both the players and young player . kane scored the winner in the premier league on sunday .,1.3333333333333333,3.8,2.3333333333333335,4.0,2.0,4.0,2.3333333333333335,3.2,"Harry Kane has been in superb form for Tottenham this season. The 21-year-old has scored 30 goals in all competitions for Spurs. Kane also made his England debut, and scored within two minutes.,Harry Kane, who is known as an amazing baseball player, has been nominated for the pfa player award. He is also nominated for the young player award.,Harry Kane is an animated player on and off the field. An incredible animated effect celebrates his goals. He is nominated for the PFA and Young Player of the Year Awards."
368,M11,cnndm/dailymail/stories/e43eef75de38d246db9d80216ca9f5487215a78b.story,filipe luis says he wants to stay at chelsea until the end of his contract . the full back signed a three-year deal with atletico madrid in july . he is refusing to let his league leaders rest on their return until the job is done .,3.3333333333333335,3.4,2.6666666666666665,4.0,2.3333333333333335,3.6,4.333333333333333,3.4,"Filipe Luis signed for Chelsea from Atletico Madrid for £16million. The defender insists he wants to stay despite interest from former club. Brazilian has struggled to make the left back position his own this season.,Athletica Madrid is pining for the football star Filipe Luis, who is playing for Chelsea right now. The star has attempted to squelch those rumors, however, by telling reporters that he intends to stay put.,Atletico Madrid is potentially looking to re-sign soccer player Filipe Luis in the coming summer.  However, Filipe Luis stated publicly his desire to remain with the Chelsea soccer club through the end of his three-year contract because he is happy playing there."
369,M11,cnndm/cnn/stories/c05bda9b387ec8ae43803170b6f59b4b82505db9.story,"new : isis released more than 200 yazidis , a minority group group says . the islamist terror group has been killed in recent summer . the isis released scores of other yazidis , mainly children and the elderly . the peshmerga commander says the freed yazidis are released .",1.3333333333333333,3.8,2.0,3.8,1.0,3.6,2.6666666666666665,3.6,"Most of those released were women and children. Freed Yazidis sent to capital of Iraqs Kurdish region.,Iraq has had to deal with several groups ofmilitaints over the last year including the sunni and ISIS. The groups have slaughtered innocent people and other countries got involved.,On Wednesday, ISIS released more than 200 yazidis, mostly women, children and the elderly. It was not clear why ISIS chose to release them at this time."
370,M11,cnndm/dailymail/stories/81bd721b16cad47dfd8d24baca5b30b006291db2.story,nathan hughes suffered his knee colliding with the head of the welsh lion . the wasps no 8 was initially suspended for three matches . nathan hughes was sent off the line to score for northampton on march 27 . he was banned for three games for the offence but has now been officially rescinded . the ban was thrown out in george north 's head on appeal .,1.3333333333333333,4.0,2.6666666666666665,4.0,5.0,3.0,3.3333333333333335,3.0,"Nathan Hughes accidentally knocked out George North during Northamptons 52-30 victory against Wasps on March 27. The Wasps No 8 was initially suspended for three matches. Hughes missed his sides Champions Cup defeat against Toulon. It was Norths third blow to the head in the space of two months. The Welsh winger has been advised to take a month off from playing.,Nathan Hughes had his ban on George North overturned after outcry. The appeal was upheld and the ban was thrown away. Originally, Hughes was ejected and banned for 3 weeks after incident on March 27th.,Nathan Hughes was banned for knocking out George North. He faces suspension for 3 matches for being reckless."
371,M11,cnndm/dailymail/stories/a3b6201aca77b5bdaa5df02d6acee2be66233237.story,"bereaved mother , named dawn , was appearing on the jeremy kyle show . she had seven miscarriages , was found to be lying after taking a test . jamie , who lives with dawn and her partner , also called jamie , had done the deed . she burst into tears and stormed off with the cash . she was told to conduct a lie detector test and when the results came back . the itv talk show , discovered that # 207 set aside for a # 500 grave stone .",1.6666666666666667,4.0,2.6666666666666665,4.0,2.3333333333333335,3.0,4.333333333333333,3.0,"The woman, named Dawn, was appearing on ITVs The Jeremy Kyle Show. Accused her close friend and house-mate Jamie of stealing £207. The money had been set aside for a grave stone for baby Daniel James. A sobbing Dawn revealed that the baby was the seventh she has lost.,A woman named Dawn was robbed of 207 pounds that she was saving for her babies grave stone by her roommate. The thief was found out on the Jeremy Kyle show when he failed a lie detector test.,A family friend of a woman has stolen money that was saved up for a grave stone of her child who she had miscarried."
372,M11,cnndm/dailymail/stories/632cfdb03aacd90a34a470f6a70b47eee62ec5f0.story,serge gnabry says he is feeling ` better and better ' all the time . the arsenal youngster has not featured for arsenal since march last year . the 19-year-old has not played since the champions league last season . he has been sidelined with serious knee injury . the germany international played for bayern munich in march 2014 .,1.6666666666666667,2.0,2.6666666666666665,3.0,1.6666666666666667,3.0,5.0,2.0,"Serge Gnabry impressed for Arsenal last season before suffering injury. Midfielder has been out for more than a year after with serious knee injury. Gnabry played 90 minutes for Arsenal development squad on Monday. Germany Under 21 international says he is feeling better and better.,Gnabry believes he is feeling better all the time. He has been recovering from serious knee injury. The player has stated that he is now very much looking forward to the future matchups.,19 year old Serge Gnabry feeling better after suffering a serious knee injury playing for the gunners last season."
373,M11,cnndm/dailymail/stories/8764fb95bfad8ee849274873a92fb8d6b400eee2.story,paul merson was brought on with only seven minutes remaining in his team 's 0-0 draw with burnley . andros townsend scored the tottenham midfielder in the 89th minute . paul merson had another dig at andros townsend after his appearance . the midfielder had been brought on to the england squad last week . click here for all the latest arsenal news news .,1.3333333333333333,3.0,1.6666666666666667,3.0,1.0,3.0,3.0,4.0,"Andros Townsend an 83rd minute sub in Tottenhams draw with Burnley. He was unable to find a winner as the game ended without a goal. Townsend had clashed with Paul Merson last week over England call-up.,Sports columnist Paul Merson and Andros Townsend are in the midst of a twitter feud. Merson started it when Townsend was called up and wrote something disparaging about him in his column. Since then things have gone back and forth between the two.,Merson is angered by the statement made by Townsend in his Sky Sports column. Merson threw a dig at Townsend after scoring his last game."
374,M11,cnndm/dailymail/stories/d296270ab4a4cf20f2d9c1aae7514687806f2b35.story,"the custom-built boeing 747 is believed to have cost its ultra-wealthy owner # 400million . it contains a large dining room where passengers can enjoy meals cooked in an adjoining kitchen . it boasts a bedrooms , multiple rooms and a lounge and ` state room ' at the back of the plane . more sleeping space is provided in the ` aeroloft ' on the top deck of the vessel , with eight full beds for passengers . it is the lounge on board a custom-built boeing 747-8 . the jet will be able to fit dozens of guests .",2.6666666666666665,4.0,4.666666666666667,3.0,5.0,5.0,4.333333333333333,3.0,"Boeing 747 can normally hold up to 600 people but this model was customised for a single ultra-wealthy tycoon. Digital images show how the interior is as luxurious as an expensive hotel room despite space constraints. The jumbo jet contains a master bedroom, aeroloft with added sleeping space, and a large dining room. It is also kitted out for business with a conference room and office so the owner is never out of touch with work.,An airline is shown with its many ammentities including large beds, armchairs, etc. It has many rooms and is known as one of the luxiourious ways to fly.,A mystery billionaire has converted a jet into a home with an included restaurant. The jet is among the most luxurious ever created."
375,M11,cnndm/dailymail/stories/d83b82a9cd504218e604616be3f3c3928e3428b8.story,thierry henry says arsenal need a goalkeeper to buy four players in the summer . the frenchman believes arsenal can win the premier league title . henry says the gunners are to have any chance of winning the barclays premier league . he says arsenal 's the club 's first choice striker is to return to the club . sky sports pundit thierry henry believes arsenal 's a goalkeeper .,1.6666666666666667,4.0,3.3333333333333335,4.0,2.6666666666666665,4.0,3.6666666666666665,4.0,"Thierry Henry hit out at Arsenal striker Olivier Giroud after Chelsea draw. The Sky Sports pundit does not believe Giroud can lead side to glory. Arsenal need four top quality stars to challenge for Premier League title. Henrys former side drew 0-0 with Chelsea at the Emirates Stadium.,Thierry Henry has nudged Arsenals management to get top players. Henry also explicitly mentioned other players that may result in losses. Henry believes more must be done to win the league.,Frenchman, Henry believes that Arsenal needs to hire 4 new players if they want to win next year."
376,M11,cnndm/dailymail/stories/03e271b4305517e02c9ead82d57327d32b99102e.story,serena williams beat sara errani 4-6 7-6 -lrb- 3 -rrb- in the fed cup . the claycourt season gets into full swing . world no 1 williams defeated sara errani in the semi-finals . the american tennis star is to beat the italian sara errani .,1.6666666666666667,3.0,3.0,4.0,2.6666666666666665,3.0,4.333333333333333,3.0,"Serena Williams struggled to beat Sara Errani during  Fed Cup clash. World No 1 Williams eventually defeated Errani 4-6 7-6(3) 6-3. Williams lost doubles match alongside Alison Riske 6-0 6-3.,Serena Williams recently defeated Sara Errani on clay. Williams stated that she must remain alert and ready. Williams is now 33 and she seeks to win all the majors.,Serena Williams had a rough game earlier this week with weather conditions. Other players had a difficult day too and her being defeated is seen as something unusual."
377,M11,cnndm/dailymail/stories/f37fd6e9b6cc18a7132568e307ef3b130931e809.story,christopher lawler said he was pinned to a chair and groped by a male member of staff on his first day working at clarence house . he finally decided to contact palace officials again last year following allegations of child sex abuse by a vip paedophile ring in 1970s and 80s . police investigating claims made by a former royal footman that he was ` haunted ' by the incident . police are investigating allegations made by the former royal palace officers .,3.0,4.0,5.0,4.4,5.0,4.4,5.0,3.8,"Christopher Lawler claims he was pinned to a chair and groped by staff. He left job at Clarence House the same day as alleged incident in 1978. Mr Lawler, now 68, claims he reported his account but was twice ignored. The palace is now cooperating with police to investigate historic claims.,A former royal footman has claimed sexual abuse at the hands of palace aides.  Christopher Lawler worked at Clarence House, the residence of the queen mother, in 1978 when he was grabbed and accosted by staff members.  Police are investigating these accusations, among accusations of child sex abuse in the 1970s and 1980s.,A former royal footman rocked the palace yesterday after he claimed that other royal staff tried to force him to take place in a wild sex party at the Queens residence in the seventies."
378,M11,cnndm/dailymail/stories/eeef09d26cf30c2124c0399b08eedc6321fe5d20.story,real madrid beat chile 1-0 in el clasico on thursday . dani alves and dani alves scored the goals in the euro league contest . neymar and alves joined the club 's sister rafaella on sunday . real madrid remain top of their euro league rivals at the emirates .,1.6666666666666667,3.8,1.0,3.8,1.0,4.2,5.0,3.8,"Neymar helped Brazil beat Chile 1-0 at the Emirates stadium last weekend. Barcelona won the El Clasico to go four points clear at the top of La Liga. Luis Enriques side take on Celta Vigo in La Liga on Sunday.,Neymar and Alves support Barcelonas basketball. Real Madrid is currently atop the Euro League. The two teammates watched basketball together.,A recent team in Brazil has won a large contest over their rivals for the year. The players sister was there to support her brother march to victory."
379,M11,cnndm/dailymail/stories/bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b.story,"radamel falcao has struggled on loan at old trafford this term . colombia forward spent eight years with the argentine side before leaving for porto in 2009 and river plate are open to falcao returning . falcao has been in good form for his countrythis week , scoring just four premier league goals . the argentine club ` dream of falcao ' and that ` the doors are open ' .",1.6666666666666667,3.0,3.3333333333333335,4.0,4.333333333333333,3.0,5.0,3.0,"River Plate admit they dream of Manchester United striker Radamel Falcao. The Colombia international spent eight years with the Argentine club. Falcao has managed just four goals in 19 Premier League appearances.,River Plate have set their sights on signing Manchester Uniteds stiker, Radamel Falcao. Falcao is said to have been struggling on his loan with Manchester United.,Struggling striker Radamel Falcao would be welcomed back by his former team River Plate if they were able to strike a deal with his current Manchester United team."
380,M11,cnndm/dailymail/stories/0783c68a744df6afa009d16e72709f2b4d90dea1.story,usain bolt will compete at the relay championship on may 2 and 3 as part of the jamaican team . the six-time olympic gold medalist will be part of jamaica 's team at the iaaf/btc world . bolt is the iaaf/btc general secretary garth gayle said he always does ` best to make his country proud ' . the jamaica athletics administrative association has announced the world 's fastest man will be in the bahamas next month .,1.6666666666666667,4.0,3.6666666666666665,5.0,1.6666666666666667,3.0,3.3333333333333335,5.0,"Usain Bolt will compete at the IAAF/BTC World Relays on May 2-3. Six-time Olympic gold medalist says hes fit, healthy and ready to run. Bolt was part of the Jamaica team that won gold at London 2012.,A jamaican athlete is going to compete in a large race in the bahamas. The man is ready to go and hopes to mae his country proud.,World Champion runner Usain Bolt, will join the Jamaican relay team on May 2nd and 3rd for the world relays taking place in Bahamas. The JAAA general secretary expressed happiness and pleasure at the inclusion of Bolt for the relay team and excitement at the teams prospects for the event. Bolt expressed excitement to be part of the team and to be involved in the atmosphere of the event."
381,M11,cnndm/dailymail/stories/f26d8400ae49b90d109c165d0f44b8f6ca253c08.story,chelsea have made an offer for fc tokyo 's dutch partner yoshinori muto . chelsea 's interest in muto is not linked to # 200million deal deal . the japan international has played for the j-league side since 2013 . the dutch club has scored three goals in four games so far this season .,2.0,3.4,3.0,3.8,2.0,3.4,3.0,3.4,"Naoki Ogane says that Chelsea have made an offer for Yoshinori Muto. The 22-year-old forward has one goal in 11 games for Japan. Muto admits that it is an honour to receive an offer from the Blues. Chelsea have signed a £200m sponsorship deal with Yokohama Rubber. Muto graduated from university with an economics degree two weeks ago. He would become the first Japanese player to sign for Chelsea.,Chelsea have shown interest have have made an offer to recruit forward Yoshinori Muto from Fc Tokyo.,Chelsea offered Yoshinori Muto from fc Tokyo a spot on the team with Vitesse Arnhem.  The team claims their interest in Muto has nothing to do with the #200 million sponsorship deal with the Japanese Company Yokohama Rubber.  Muto, who just graduated from the University of Tokyo with an economics degree a few weeks ago, may be the first Japanese player for Chelsea if he decides to move to West London.  Muto says he is honored to receive the offer, but he hasnt made a decision yet."
382,M11,cnndm/dailymail/stories/2cf8c2d1d2ceb1980249f77e703f9039e63799d0.story,japanese photographer yûki aoyama 's latest series of images capture po-faced teenagers in the air next to their daughters . images are from the 37-year-old 's latest book that roughly translates to daughter and a salaryman each image . the images are also to be part of a book of the father-daughter photographer . the 37-year-old has been captured by photographer photographer yûki .,1.6666666666666667,4.2,3.0,4.6,1.6666666666666667,4.0,2.0,3.8,"A series of photos sees Japanese dads jumping next to their daughters. They are part of a new book by Japanese photographer Yûki Aoyama. The books title roughly translates as Daughter and Salary Man.,A Japanese photographer has assembled a lighthearted series of portraits of Japanese fathers with their daughters in which they are captured in strikingly different poses.  The photographs depict sharply dressed fathers leaping into the air while their youngsters display far more subdued faces; a stark contrast to their typical personas in society.,Yûki Aoyama has a series with teens next to their jumping fathers. Roughly, ""Daughter and Salary Man"" are the name of the series and are featured in the photographs book. Many of the unique photos are near important Japanese landmarks."
383,M11,cnndm/dailymail/stories/14c813567696f4e63a39993c09d4edb454036179.story,the clip has been viewed over 1.7 million times on youtube . oregon couple announced they are expecting a child in a video set to the theme from the '90s tv sitcom ` the fresh prince of bel-air ' . the original song was bought our first house and started to build their original trailer . melissa meek said the couple thought it would take longer than the two months the pair spent trying to conceive . jesse and melissa meek announced the new version of the popular nbc sitcom .,1.6666666666666667,5.0,3.0,5.0,1.3333333333333333,5.0,4.333333333333333,5.0,"Jesse and Melissa Meek revealed theyre expecting a child in a rap video they made set to theme from The Fresh Prince of Bel-Air. The clip , which features Jesse and Melissa Meek rapping as they drive in a car, has been viewed over 1.7 million times on YouTube. It took five takes to film the Happy Valley, Oregon, couples video.,Jesse and Melissa Meeks creative baby announcement rap which parodies The Fresh Prince of Bel-Air has amassed over 1.7 million youtube videos.,A Oregon couple receives 1.7 million views on Youtube on a video of them rapping an announcement of their pregnancy."
384,M11,cnndm/cnn/stories/d75b043ebefc3098aea84d92bb8bec0f509b1563.story,"three of the militants were killed by iranian forces in the town of negur . jaish al adal claimed responsibility for the attack . the iranian state media says the militants crossed into the country . the militants have been killed in clashes with pakistan , iranian media says . the sunni muslim group says it is investigating the incident .",2.6666666666666665,3.0,4.0,4.0,5.0,3.0,4.666666666666667,3.0,"The Pakistani government says its security agencies are investigating. A group believed to be based in Pakistans Balochistan province claims responsibility.,Militant group Jaish Al Adal, responsible for the death of Iranian border guards near the border of Pakistan.,According to Iran, eight of their border guards have been killed in clashes with militants at the Iran-Pakistan border. A group called Jaish al adal, which was responsible for past attacks in Iran, has also claimed responsibility for this attack. The attack has been condemned by both the Iranian and Pakistani governments."
385,M11,cnndm/dailymail/stories/e428e25bbf8e06643154ce31b7c6fab64c81e857.story,"the bright yellow gatso had previously enforced the 30mph speed limit for motorists . it has not been working for two years , a single fixed device was switched off in west midlands . it is a speed camera has been turned round and is pointing at this house in birmingham . the speed has been been taken by a small number of mobile cameras .",2.6666666666666665,4.0,4.666666666666667,3.0,5.0,4.0,4.333333333333333,3.0,"Speed camera discovered pointing at house in Handsworth, Birmingham. Fixed cameras  switched off across the West Midlands in Spring of 2013. Site is not going to be part of a new trial using digital technology. Obsolete camera may now be taken down after engineers examine device.,A speed camera in Birmingham that has been turned off since 2013 is now pointing directly at a house. Who did it is a mystery, but the city council is aware of it.,A speed camera in Handsworth, Birmingham has been pointing at a home instead of the road.  The camera hasnt worked in two years and 300 of the speed and traffic cameras have been turned off in March 2013.  Instead mobile camera units, fixed cameras on the motorways and patrol officers are monitoring.  Digital technology may be used instead in the future, but not at the house on Wellington Road."
386,M11,cnndm/dailymail/stories/9d0fcbd873927674d12aafce4ae7754fd591d4e2.story,"ella henderson , 19-year-old , has been announced as the face of dry shampoo brand . the 19-year-old has been named as the batiste 's 2015 ` ready for it ' campaign . ella henderson has been the singer 's first brand in 2012 . the singer is wearing a black lacy dress with a black fringed leather jacket . the campaign features the singer singer and the uk 's brand .",2.3333333333333335,5.0,3.6666666666666665,5.0,3.6666666666666665,5.0,2.3333333333333335,5.0,"The 19-year-old singer was a finalist in 2012 series of The X Factor. Batiste has announced her as official face of 2015 Ready For It campaign. TV advertising campaign features Hendersons latest single, Mirror Man.,It has been announced that Ella Henderson, a 2012 X Factor finalist, has partnered with UKs #1 dry shampoo brand Batiste. This is the first brand collaboration for both parties. The ready for it campaign will launch in 2015.,X Factor finalist Ella Henderson has partnered with the brand Batiste as the face of their dry shampoo. Henderson stars in a tv ad campaign that features her newest single, Mirror Man."
387,M11,cnndm/dailymail/stories/e470f0a87d7513bf880412524332047020422c3f.story,"heritage auctions offered the gray jacket and a black zigzag applique . the dress was worn in the classic 1939 movie . the wind has fetched $ 137,000 at auction . the heritage auctions offer the gray jackets and $ 150 more than 150 items . the academy award-winning film at auction on saturday in beverly hills , california .",2.0,4.0,3.3333333333333335,4.0,2.6666666666666665,4.0,3.0,4.0,"A jacket and full skirt ensemble worn in several key scenes in the 1939 movie has fetched $137,000 at auction. The has faded over time from its original slate blue-gray color to become light gray. Private collection James Tumblin learned that the dress was about to be thrown out in the 1960s and negotiated a deal to buy it for $20. Other top selling items from the auction were a straw hat worn by Leigh that sold for $52,500.,A dress worn by Vivien Leigh during the film Gone With the Wind went for 137000.00, at auction. It was sold by Heritage Auctions, along with about 150 other items. Among other items related to Gone With the Wind, which had its 75th anniversary last year, that were sold; a straw hat (52500.00), a black bonnet (30000.00), trousers and a jacket, and a suit worn by Clark Gable (55000.00), in the film.,An auction took place providing several valuable possession from a famous artist. Simple clothing items sold for over 50,000 and even some that have been worn by other celebrities"
388,M11,cnndm/dailymail/stories/9b1af0f993d78353ebd56a1b180e882e751527b3.story,"aaron siler aaron siler , 26 , was fatally shot after he ` armed himself with a weapon ' after being confronted by officer pablo torres on march 14 . torres is currently on leave pending the outcome of the investigation into the deadly shooting . the billboard was erected in kenosham , wisconsin . he was wanted on an active felony probation and parole warrant . he has been erected featuring a photograph of torres and his dog .",2.3333333333333335,3.4,4.0,3.6,5.0,4.0,3.0,3.4,"The billboard erected in Kenosha, Wisconsin, features the smiling face of officer Pablo Torres after he shot dead Aaron Siler, 26, last month. Torres is currently on leave while an investigation is being held into the deadly shooting. Silers family and friends have called the billboard disrespectful and are asking for it be taken down. The Kenosha Professional Police Association claims the billboard is simply to thank the local community for its support. Torres shot another man 10 days before Siler killing.,Multiple shootings took place last month from an officer after a standoff. A billboard was plastered of the police officer and many have boycotting the billboard as well as supported it.,A billboard of a police officer and his dog who was/were involved in a police officer shooting and death of a civilian has angered the family members of the deceased civilian."
389,M11,cnndm/dailymail/stories/2c37d44d03ce2e91310339d884d33ee5aabf9abc.story,"toddler slipped and fell into a cheetah exhibit at cleveland metroparks zoo . the toddler was taken to metrohealth medical center and suffered from minor injuries . the boy 's mother was holding him and another child when he slipped to 12ft . the baby boy was airlifted to hospital and is listed in stable condition . he suffered minor injuries in the fall , but he was not attacked by the animals . the zoo said the boy was not approached by the fast feline because they were frightened .",1.6666666666666667,4.0,3.3333333333333335,4.0,2.6666666666666665,3.0,5.0,4.0,"The child was held by his mother when he slipped and fell between 10 and 12ft into the pit on Saturday around 3pm at the Cleveland Metroparks Zoo. He was rescued by his parents before emergency responders arrived on the scene; he suffered from minor bruises and bumps. The cheetahs seemed to ignore the boy and his parents while in the pit. Zoo plans to press child endangerment charges.,A mother of a two year old boy who was seen dangling child over the edge of a cheetah enclosure, at risk for child endangerment charges.,A two year old boy who fell in to a cheetah enclosure at a zoo was rescued safely. The mother of the boy will face child endangerment charges since people claimed to have seen her holding him over the ledge in to the enclosure."
390,M11,cnndm/dailymail/stories/2c6695b438980783754f7db28129ec2fbb3e6e21.story,"kevin rebbie , 56 , of limerick township , pennsylvania , was arrested after a 15-year-old girl found hidden hidden camera in her bathroom . police were able to trace back to the man a pennsylvania man was arrested . he was allegedly sexually abusing a girl in her home over a year period . the 15-year-old , now 15 , and others with a hidden camera camera in a bathroom . rebbie admitted to filming several victims , including other juveniles , but had purchased the camera specifically so he could record the now-15-year-old victim . rebbie and the .",1.6666666666666667,4.6,3.3333333333333335,4.8,4.666666666666667,4.6,1.6666666666666667,4.8,"Kevin Rebbie, 56, of Limerick Township, Pennsylvania, has been arrested. He allegedly sexually abused a girl in her home and filmed her in bathroom. The girl also claims Rebbie watched her undress and when he thought she was sleeping. Investigators found 41 videos, 34 of which showed victims as they showered. Rebbie said that he purchased the camera specifically to watch the 15-year-old girl but captured other victims on film, too. Rebbies  is being held on a $500,000 bail and will appear in court on May 1.,A older gentlemen, named Kevin was arrested when they found out that he had a camera in a 15 year olds bathroom. He also sexually abused the girl as well.,the article is based on the arrest of a pedophile person who abused the privacy of the children while they were asleep or showering, for this a girl found in her bathroom a camera showing the evidence of what the alleged culprit was doing to satisfy her sexual deviations the arrested person will have a preliminary hearing the first of major and a bond of 500 thousand $"
